id,carat,cut,color,clarity,depth,table,x,y,z,price
16907,1.37,Premium,H,VS2,60.9,59.0,7.22,7.17,4.38,6337
17739,1.09,Ideal,G,VS1,62.1,55.1,6.57,6.63,4.1,7487
25865,0.7,Very Good,G,SI1,60.7,58.0,5.7,5.73,3.47,2074
16036,0.54,Ideal,H,VVS1,61.1,57.0,5.26,5.22,3.2,1944
21826,0.73,Ideal,J,VS2,62.3,55.0,5.74,5.78,3.59,2101
3292,2.16,Very Good,H,SI2,62.3,60.0,8.19,8.31,5.14,14824
9538,1.03,Ideal,G,VS1,61.4,55.0,6.5,6.53,4.0,7481
26210,0.33,Premium,I,VS1,61.6,60.0,4.45,4.42,2.73,668
15445,1.04,Premium,G,VS2,61.8,58.0,6.51,6.46,4.01,6709
25768,1.01,Ideal,G,SI1,63.0,57.0,6.37,6.4,4.02,5555
26532,0.51,Ideal,G,VS1,61.5,54.9,5.13,5.25,3.17,1708
13045,0.71,Ideal,E,SI1,60.5,56.0,5.77,5.73,3.47,2823
6432,0.54,Ideal,F,VVS1,61.6,55.0,5.27,5.28,3.25,2951
25815,0.4,Premium,H,SI1,62.8,59.0,4.69,4.67,2.94,855
23524,0.54,Ideal,H,VVS1,61.2,57.0,5.21,5.25,3.2,1723
20953,0.54,Ideal,E,SI1,61.5,56.0,5.31,5.26,3.25,1594
26236,2.5,Ideal,J,SI2,60.7,55.0,8.8,8.66,5.3,15990
13187,0.31,Premium,G,SI1,62.1,58.0,4.36,4.33,2.7,593
8208,2.01,Fair,I,SI2,,58.0,7.93,7.69,5.21,10711
13343,0.72,Premium,J,VS2,61.7,58.0,5.77,5.67,3.53,2043
17267,2.03,Ideal,J,VS2,60.5,57.0,8.26,8.2,4.98,14083
11565,0.32,Ideal,E,VS1,61.9,56.0,4.38,4.41,2.72,758
20169,0.33,Premium,F,VS2,60.1,58.0,4.45,4.47,2.68,666
24073,0.53,Ideal,H,VS1,61.2,56.0,5.23,5.26,3.21,1601
15274,0.47,Good,H,VS1,65.1,59.0,4.81,4.87,3.15,1031
279,0.36,Premium,E,VS2,61.3,60.0,4.59,4.54,2.8,1013
12012,0.33,Ideal,E,SI1,62.5,55.0,4.42,4.45,2.77,579
14132,1.24,Very Good,F,VS1,59.0,60.0,7.0,7.07,4.15,9885
23283,1.55,Premium,H,SI2,62.0,56.0,7.41,7.37,4.58,7319
7863,0.3,Good,D,VVS2,63.5,58.0,4.23,4.31,2.71,787
20611,0.61,Good,E,I1,63.4,57.1,5.37,5.43,3.42,1168
1296,0.72,Ideal,E,VS2,61.7,55.0,5.8,5.77,3.57,3427
6924,0.52,Good,H,SI1,63.1,57.0,5.09,5.14,3.23,1111
10806,0.56,Premium,E,VS2,61.1,59.0,5.27,5.34,3.24,1552
15771,0.82,Good,J,SI1,57.4,59.0,6.25,6.19,3.57,2140
3859,0.34,Ideal,D,SI1,62.0,55.0,4.5,4.53,2.8,584
1875,1.02,Good,I,SI2,63.6,56.0,6.4,6.37,4.06,3856
19198,0.32,Premium,G,VS2,59.8,59.0,4.48,4.52,2.69,561
3170,1.04,Premium,F,VS1,59.4,60.0,6.58,6.56,3.9,7632
10264,0.91,Premium,H,VS1,61.0,59.0,6.25,6.18,3.79,4670
8298,0.3,Good,I,SI1,64.1,57.0,4.3,4.25,2.74,506
14399,0.7,Fair,F,VS2,65.3,55.0,5.63,5.58,3.66,2762
16331,0.51,Ideal,G,VVS2,61.9,55.0,5.14,5.17,3.19,1926
18337,0.91,Ideal,J,VS1,60.7,57.0,6.23,6.26,3.79,3267
8374,1.53,Premium,G,VVS1,60.6,58.0,7.49,7.45,4.53,16601
17905,1.5,Fair,H,SI2,66.0,64.0,7.1,6.97,4.64,5000
23335,0.3,Ideal,F,VS2,62.3,53.5,4.27,4.32,2.68,601
24074,0.5,Ideal,G,IF,60.8,54.0,5.19,5.2,3.16,2287
16573,0.57,Ideal,D,VS2,61.7,56.0,5.3,5.37,3.29,2099
23978,0.34,Premium,I,VVS2,61.5,60.0,4.45,4.49,2.75,596
20404,1.02,Ideal,E,SI1,60.4,55.0,6.54,6.48,3.93,5278
18077,0.59,Ideal,H,SI1,61.1,57.0,5.39,5.41,3.3,1445
9661,0.7,Fair,E,SI2,65.0,54.0,5.56,5.52,3.6,2600
16099,1.21,Ideal,F,VS1,61.8,56.0,6.84,6.86,4.23,10504
305,0.42,Very Good,F,VS1,60.9,58.0,4.84,4.88,2.96,910
25091,0.5,Fair,E,SI1,66.4,58.0,4.98,4.87,3.27,1196
20806,0.7,Very Good,F,VS2,61.7,60.0,5.63,5.65,3.48,2744
24999,1.01,Very Good,I,I1,63.1,57.0,6.39,6.35,4.02,2896
4960,0.33,Ideal,I,IF,61.4,56.0,4.45,4.41,2.72,891
15123,1.06,Ideal,I,VVS1,60.2,57.0,6.62,6.66,4.0,6945
13641,0.4,Good,E,SI1,63.2,56.0,4.65,4.69,2.95,687
11263,1.31,Premium,G,VS1,61.5,59.0,7.06,7.0,4.32,10071
8573,0.53,Very Good,G,VS1,60.2,55.0,5.25,5.28,3.17,1722
7434,1.1,Very Good,I,SI1,62.7,58.0,6.54,6.58,4.11,4356
3889,0.3,Ideal,E,VS2,62.3,56.0,4.3,4.34,2.69,658
15966,0.37,Very Good,H,SI1,62.6,63.0,4.6,4.5,2.85,613
22834,1.5,Very Good,H,VS2,61.6,55.0,7.37,7.43,4.56,10558
26915,1.51,Ideal,G,SI1,61.6,56.0,7.34,7.25,4.5,8283
4691,1.23,Very Good,F,SI2,60.9,58.0,6.93,6.96,4.23,4661
25112,0.72,Very Good,G,SI1,63.1,57.0,5.71,5.67,3.59,2385
1758,0.7,Good,H,VS2,64.2,58.0,5.61,5.58,3.59,2351
1082,0.4,Ideal,F,SI1,61.9,57.0,4.71,4.76,2.93,694
26374,0.7,Very Good,I,VVS2,63.4,59.0,5.6,5.57,3.54,2415
19528,1.01,Premium,F,VS2,61.6,59.0,6.43,6.39,3.95,6707
16285,0.57,Ideal,E,SI1,60.8,55.0,5.39,5.41,3.28,1670
22069,1.51,Good,H,SI1,61.8,61.0,7.25,7.32,4.5,9218
8166,2.31,Premium,J,SI1,61.1,60.0,8.58,8.51,5.22,15323
3375,0.32,Ideal,I,VS1,62.4,54.0,4.39,4.36,2.73,648
8149,1.36,Ideal,I,SI1,,56.0,7.08,7.11,4.4,7218
12980,0.7,Ideal,F,VVS2,61.9,55.0,5.72,5.68,3.53,2701
11293,1.5,Premium,D,SI1,62.1,60.0,7.28,7.22,4.5,11863
4868,0.41,Premium,F,VS2,61.1,56.0,4.84,4.79,2.94,1107
24771,1.64,Very Good,F,SI1,62.8,59.0,7.51,7.53,4.72,12555
3182,0.33,Ideal,D,VS2,62.1,55.0,4.46,4.43,2.76,1002
4669,1.51,Ideal,E,SI2,61.9,56.0,7.31,7.36,4.54,10588
15655,1.08,Ideal,D,SI1,61.8,56.0,6.62,6.69,4.11,6078
5343,0.79,Ideal,F,SI1,61.3,56.0,5.96,6.01,3.67,3163
608,0.54,Ideal,D,VS1,61.4,57.0,5.21,5.24,3.21,2039
19866,0.78,Very Good,H,VS1,61.9,57.1,5.87,5.95,3.66,2854
17416,2.08,Ideal,H,SI1,58.7,60.0,8.36,8.4,4.92,18760
10281,0.7,Fair,D,SI1,52.2,65.0,6.04,5.99,3.14,1895
23025,1.26,Premium,D,VVS2,60.5,58.0,6.99,7.03,4.24,14663
4719,0.38,Very Good,H,VVS1,,58.0,4.71,4.76,2.8,967
6519,1.77,Premium,G,SI2,62.7,59.0,7.67,7.66,4.8,9664
13700,1.14,Good,G,I1,63.7,56.0,6.63,6.55,4.2,2327
17179,0.73,Premium,F,VS2,58.7,57.0,5.97,5.92,3.49,2882
6556,0.42,Premium,I,SI1,61.2,60.0,4.82,4.78,2.94,803
21092,1.01,Good,E,SI1,64.1,62.0,6.19,6.26,3.99,4399
12111,2.04,Premium,I,VS2,62.5,58.0,8.22,8.09,5.1,17028
24959,0.31,Premium,I,SI1,59.6,58.0,4.39,4.44,2.63,418
14337,0.4,Very Good,G,SI1,62.9,57.0,4.69,4.72,2.96,699
19398,0.32,Ideal,D,VVS2,61.7,55.0,4.39,4.42,2.72,790
18807,0.31,Ideal,D,VS1,62.0,54.0,4.35,4.36,2.7,683
20349,1.24,Ideal,H,SI1,60.9,57.0,6.9,6.95,4.22,6488
25107,0.31,Ideal,D,VS2,61.8,55.0,4.37,4.33,2.69,942
519,0.32,Ideal,G,VVS1,60.3,58.0,4.44,4.48,2.69,779
13962,2.09,Very Good,F,SI2,62.5,60.0,8.14,8.06,5.06,16210
19362,0.51,Very Good,E,SI1,63.5,54.0,5.1,5.07,3.23,1443
3702,0.3,Ideal,I,SI1,61.3,56.0,4.32,4.33,2.65,394
8326,0.71,Premium,E,VS2,62.4,60.0,5.68,5.66,3.54,2613
14624,0.23,Very Good,D,VVS1,61.3,61.0,3.94,3.99,2.43,492
11151,0.41,Ideal,G,IF,62.1,57.0,4.77,4.76,2.96,1336
26211,0.34,Premium,G,VS2,60.3,54.0,4.56,4.53,2.74,765
16545,1.7,Very Good,I,VS1,61.9,57.0,7.67,7.64,4.74,12621
25186,0.53,Ideal,F,VS1,61.7,56.0,5.2,5.22,3.21,1630
1309,1.51,Ideal,E,VS2,62.7,57.0,7.31,7.26,4.57,14482
4751,0.34,Premium,D,VS2,59.3,58.0,4.55,4.52,2.69,1033
17039,0.8,Ideal,H,VS1,63.1,58.0,5.89,5.96,3.74,3111
22824,0.34,Ideal,E,VS2,62.2,55.0,4.48,4.49,2.79,745
14650,1.57,Premium,J,SI2,59.6,56.0,7.59,7.5,4.5,6031
24262,2.07,Ideal,J,VVS2,62.7,54.0,8.17,8.12,5.11,16769
22404,1.3,Ideal,G,VVS2,62.0,57.0,6.96,7.03,4.34,11073
16452,1.01,Premium,H,SI1,58.2,62.0,6.54,6.48,3.78,4191
9842,0.39,Premium,G,SI1,62.4,58.0,4.72,4.67,2.93,878
18734,0.71,Ideal,F,VS1,61.9,56.0,5.69,5.72,3.53,3710
22588,0.9,Good,F,SI1,62.6,58.0,6.1,6.14,3.83,4006
22418,0.58,Very Good,E,VS2,59.6,59.0,5.4,5.44,3.23,1906
15528,0.41,Very Good,D,VS2,62.3,58.0,4.75,4.76,2.96,932
14391,1.01,Good,E,SI2,63.3,58.0,6.3,6.36,4.01,4168
13291,1.51,Ideal,I,VS2,62.9,53.0,7.37,7.33,4.62,9471
2491,0.33,Ideal,G,VVS1,60.9,57.0,4.49,4.51,2.74,838
12297,0.23,Very Good,D,VVS2,59.6,61.0,3.99,4.03,2.39,499
17405,1.0,Ideal,D,SI1,62.7,57.0,6.34,6.38,3.99,6073
23218,0.37,Good,D,SI1,63.7,55.0,4.59,4.55,2.91,874
14200,0.41,Very Good,D,SI1,63.0,56.0,4.75,4.8,3.01,717
19048,0.32,Premium,E,VVS2,59.9,58.0,4.5,4.45,2.68,1080
741,0.6,Very Good,J,VS1,62.6,56.0,5.37,5.41,3.37,1378
23277,1.04,Premium,G,VS1,61.5,61.0,6.56,6.51,4.02,6814
13351,1.0,Premium,I,VS2,,59.0,6.47,6.39,3.96,4452
411,1.01,Premium,G,VVS2,63.0,61.0,6.36,6.34,4.0,7665
5470,0.71,Very Good,F,VS1,60.1,62.0,5.74,5.77,3.46,2765
21127,0.5,Ideal,G,VVS2,62.2,56.0,5.02,5.11,3.15,1760
6328,1.1,Ideal,G,VS2,60.9,56.0,6.68,6.79,4.1,6939
26251,2.0,Very Good,H,SI2,59.7,61.0,8.15,8.2,4.88,15312
13696,0.35,Very Good,G,VS1,61.7,61.0,4.49,4.52,2.78,706
19722,1.04,Very Good,D,SI1,58.9,58.0,6.66,6.69,3.93,6138
12163,0.31,Ideal,E,SI1,63.0,57.0,4.32,4.29,2.71,698
24366,1.01,Good,G,VS2,62.7,60.0,6.27,6.32,3.95,6126
6076,0.54,Very Good,F,VS1,61.0,58.0,5.24,5.25,3.2,1813
21687,1.02,Good,H,VS1,59.8,63.0,6.54,6.61,3.93,5598
3710,1.01,Fair,F,SI2,67.3,62.0,6.09,6.03,4.08,3597
623,1.0,Good,J,VS2,58.7,61.0,6.5,6.52,3.82,3769
8744,1.13,Good,F,SI2,64.0,58.0,6.52,6.58,4.19,3952
7540,1.65,Premium,G,SI1,61.0,58.0,7.66,7.62,4.66,11864
2363,1.35,Premium,G,VS1,62.1,59.0,7.06,7.02,4.37,10012
21022,0.35,Premium,E,SI2,59.9,61.0,4.59,4.56,2.74,672
21306,1.12,Ideal,F,VS2,60.9,55.0,6.73,6.67,4.08,6858
11457,1.05,Very Good,E,SI2,62.9,57.0,6.47,6.51,4.08,4398
14950,1.01,Very Good,G,SI1,63.3,57.0,6.37,6.35,4.02,4185
14365,0.3,Premium,F,IF,61.6,58.0,4.34,4.3,2.66,1085
20758,0.52,Ideal,D,SI1,61.8,57.0,5.19,5.14,3.19,1720
14641,1.1,Premium,G,VS2,60.3,57.0,6.73,6.68,4.04,6032
2895,1.0,Very Good,F,VS2,62.8,57.0,6.29,6.35,3.97,6957
931,0.71,Premium,E,SI1,60.3,60.0,5.77,5.74,3.47,2674
20886,0.32,Ideal,G,VVS2,61.3,56.0,4.43,4.44,2.72,730
18603,0.7,Good,D,SI2,59.3,60.0,5.74,5.8,3.42,2461
24131,0.51,Very Good,D,SI1,61.0,60.0,5.15,5.18,3.15,1569
20161,1.13,Ideal,G,VS2,62.7,56.0,6.61,6.65,4.16,6891
18815,0.51,Premium,G,VVS2,59.1,59.0,5.21,5.18,3.07,1974
18425,0.33,Very Good,G,IF,62.6,55.0,4.41,4.44,2.77,898
9243,1.0,Very Good,E,I1,62.3,58.0,6.33,6.38,3.96,3080
19468,0.92,Ideal,F,SI2,62.0,54.0,6.26,6.32,3.9,4065
25443,0.4,Premium,D,VVS2,60.7,60.0,4.74,4.78,2.89,1263
10453,1.52,Premium,G,VS2,60.9,61.0,7.41,7.38,4.5,12738
19367,1.21,Premium,E,SI1,63.0,57.0,6.75,6.7,4.24,6261
8267,0.31,Ideal,I,SI2,62.0,54.1,4.32,4.35,2.69,372
7335,1.01,Ideal,F,VS1,61.7,59.0,6.44,6.42,3.97,7056
17302,1.2,Premium,G,VS2,61.4,60.0,6.77,6.81,4.17,7603
5734,0.34,Ideal,J,VS1,61.9,53.9,4.5,4.53,2.79,469
16441,0.8,Ideal,I,IF,62.4,58.0,5.9,5.96,3.7,3357
536,0.39,Ideal,F,VS2,60.0,57.0,4.76,4.7,2.84,1053
1817,0.3,Ideal,E,VVS1,62.3,55.0,4.31,4.32,2.69,862
22029,0.52,Ideal,D,SI1,60.0,56.0,5.24,5.19,3.13,1720
14814,0.7,Very Good,G,VS2,61.9,55.0,5.63,5.71,3.51,2507
1609,0.72,Ideal,F,SI2,62.1,57.0,5.72,5.75,3.56,2241
21997,1.16,Ideal,J,IF,60.6,56.0,6.79,6.86,4.14,5519
25256,0.35,Ideal,G,VS1,61.3,54.0,4.58,4.63,2.83,741
26725,0.7,Premium,F,VS2,60.2,59.0,5.78,5.74,3.47,2657
26571,1.12,Premium,E,I1,61.0,59.0,6.7,6.74,4.1,3942
22652,1.76,Ideal,G,VS1,62.8,55.0,7.74,7.7,4.85,18178
24969,1.06,Ideal,G,VS2,62.2,56.0,6.51,6.54,4.06,6660
24221,0.32,Ideal,I,VS2,61.3,56.0,4.43,4.38,2.7,576
18570,0.3,Very Good,H,VS2,62.5,58.0,4.26,4.28,2.67,473
12403,0.61,Ideal,E,VVS2,62.4,53.6,5.42,5.45,3.39,2907
10614,0.9,Very Good,H,VS1,62.1,57.0,6.17,6.23,3.85,4455
22273,1.2,Good,F,VVS1,63.6,57.0,6.71,6.74,4.28,10982
9974,1.01,Good,G,VS1,59.2,63.0,6.5,6.48,3.84,6407
9452,0.9,Very Good,D,SI2,62.9,59.0,6.06,6.15,3.84,3706
11674,0.41,Good,H,VVS1,62.6,62.0,4.7,4.76,2.96,892
155,0.7,Ideal,D,VVS2,60.9,59.0,5.69,5.73,3.48,3737
22122,0.55,Ideal,H,SI1,61.5,54.0,5.3,5.33,3.27,1248
4560,0.26,Very Good,E,IF,58.7,63.0,4.19,4.23,2.47,547
22466,1.2,Ideal,E,VVS1,60.1,61.0,6.83,6.91,4.13,15185
12171,1.0,Premium,D,SI1,59.6,57.0,6.54,6.44,3.87,5880
23194,0.7,Premium,G,VS2,58.1,55.0,5.83,5.8,3.38,2657
18021,0.39,Ideal,D,VS1,61.8,54.0,4.69,4.73,2.91,988
20670,0.31,Ideal,F,IF,62.1,56.0,4.33,4.36,2.7,979
10338,0.53,Ideal,G,VS1,61.3,57.0,5.18,5.22,3.19,1922
22313,0.33,Ideal,F,VVS1,,55.0,4.43,4.46,2.75,893
14383,0.5,Very Good,D,VS2,62.8,56.0,5.04,5.08,3.18,1752
24211,0.41,Ideal,F,VS1,62.1,56.0,4.77,4.8,2.97,1007
11145,0.31,Very Good,G,VS1,62.9,57.0,4.3,4.32,2.71,625
20553,0.31,Premium,I,VS1,63.0,58.0,4.32,4.29,2.71,628
4325,0.23,Very Good,F,VVS2,61.3,60.0,3.98,4.01,2.45,465
2789,0.36,Good,D,SI1,63.2,56.0,4.52,4.56,2.87,619
9321,0.75,Very Good,F,VS1,57.9,62.0,5.96,6.0,3.46,3268
12102,0.9,Very Good,E,SI1,62.5,60.0,6.09,6.13,3.82,3748
467,1.13,Very Good,H,SI1,60.1,60.0,6.73,6.77,4.06,4959
24794,1.24,Ideal,I,VS2,62.4,57.0,6.82,6.9,4.28,5638
7700,0.38,Ideal,D,VVS1,61.3,56.0,4.65,4.71,2.87,1400
3865,0.43,Ideal,H,SI1,62.4,56.0,4.81,4.83,3.01,716
12686,0.53,Very Good,F,SI2,63.2,55.0,5.17,5.18,3.27,1110
23375,0.3,Ideal,D,SI1,61.9,54.0,4.32,4.34,2.68,552
16875,2.0,Fair,E,SI1,65.7,60.0,7.7,7.8,5.09,15330
7443,0.32,Ideal,D,SI1,62.0,57.0,4.42,4.38,2.73,756
22581,0.79,Very Good,G,SI2,62.4,56.0,5.87,5.92,3.68,2482
4262,1.31,Ideal,F,SI1,62.4,57.0,6.96,6.88,4.32,8227
24483,1.04,Ideal,G,VS2,62.5,57.0,6.49,6.46,4.05,6709
26061,0.82,Ideal,G,SI2,61.0,55.0,6.04,5.99,3.67,2165
11721,1.07,Ideal,E,SI2,61.6,55.0,6.62,6.59,4.07,4564
4834,0.36,Very Good,F,SI1,60.3,58.0,4.6,4.65,2.79,600
17135,1.59,Premium,I,VS2,59.9,60.0,7.57,7.61,4.55,9304
26620,1.11,Ideal,I,VS2,61.7,55.0,6.66,6.69,4.12,5506
5577,1.52,Premium,D,VS1,61.0,59.0,7.48,7.53,4.5,17723
26606,0.4,Ideal,G,SI1,60.2,56.0,4.77,4.83,2.89,702
13713,1.6,Ideal,F,SI2,61.7,56.0,7.5,7.53,4.64,10472
4661,0.74,Very Good,G,VS1,59.8,58.0,5.85,5.89,3.51,2896
17888,0.91,Fair,E,VVS2,,55.0,6.13,6.0,3.83,5430
12678,1.53,Good,F,VS1,60.8,61.0,7.31,7.39,4.47,15619
10648,2.01,Good,H,VS2,63.3,55.0,7.87,7.94,5.0,18640
22423,0.3,Ideal,I,VS1,61.5,58.0,4.28,4.31,2.64,454
7878,1.08,Premium,G,VS2,,59.0,6.7,6.64,4.01,6532
10470,0.43,Ideal,G,SI1,62.6,56.0,4.79,4.82,3.01,789
16145,1.04,Very Good,G,SI1,59.2,61.0,6.63,6.68,3.94,4724
24657,0.3,Ideal,I,VVS1,61.8,54.0,4.32,4.35,2.68,540
2882,1.36,Premium,G,I1,62.1,57.0,7.11,7.06,4.4,4509
10673,0.54,Ideal,G,SI1,62.4,56.0,5.2,5.22,3.25,1350
4054,1.0,Very Good,E,VS2,62.6,60.0,6.35,6.4,3.99,6518
25298,0.9,Good,G,SI2,63.7,62.0,6.01,6.07,3.85,3067
20024,0.9,Ideal,D,SI2,60.8,56.0,6.24,6.26,3.8,4241
8962,0.38,Ideal,H,VVS1,60.7,56.0,4.75,4.74,2.88,1069
22024,0.4,Premium,G,SI1,62.0,59.0,4.7,4.72,2.92,702
13275,1.5,Good,D,SI2,61.9,61.0,7.31,7.38,4.55,10302
7612,1.3,Ideal,G,VS2,61.9,55.0,7.04,7.01,4.35,9225
654,1.23,Premium,E,SI1,59.2,62.0,7.05,7.0,4.16,7274
23098,1.74,Premium,H,SI1,62.1,59.0,7.69,7.63,4.76,7932
12972,0.9,Good,G,SI2,58.4,55.0,6.34,6.39,3.72,3269
1645,0.34,Ideal,G,VS2,62.9,55.0,4.52,4.45,2.82,765
11152,0.75,Good,E,VS2,62.6,58.0,5.73,5.78,3.6,3084
8868,0.57,Ideal,H,SI1,61.8,55.0,5.31,5.37,3.3,1292
18699,1.23,Premium,F,SI2,61.7,58.0,6.85,6.95,4.26,4876
22314,0.7,Premium,G,SI1,63.0,59.0,5.64,5.6,3.54,2150
2030,0.55,Ideal,G,VVS2,,53.8,5.25,5.28,3.27,2064
15298,0.75,Premium,G,SI1,60.4,58.0,5.88,5.84,3.54,2415
7536,0.5,Ideal,E,SI1,62.3,56.0,5.06,5.12,3.17,1410
12645,0.32,Ideal,F,VVS1,61.3,55.0,4.42,4.45,2.72,854
2683,0.5,Ideal,E,SI1,61.6,57.0,5.08,5.11,3.14,1337
17786,0.33,Premium,D,SI1,60.0,59.0,4.5,4.47,2.69,780
19825,1.0,Ideal,I,SI1,61.4,56.0,6.45,6.39,3.94,4200
5520,1.7,Very Good,G,VS2,61.9,55.0,7.64,7.68,4.74,18107
26287,0.54,Very Good,D,VS2,60.5,59.0,5.24,5.28,3.18,1885
745,1.74,Ideal,D,SI2,59.7,55.0,7.9,7.84,4.7,9880
20433,1.01,Ideal,H,SI1,61.9,58.0,6.42,6.48,3.99,4767
11412,2.1,Fair,G,SI2,65.0,56.0,8.09,7.98,5.21,11923
300,1.65,Ideal,J,SI1,62.5,56.0,7.59,7.54,4.73,8334
12133,0.7,Ideal,F,VS1,61.7,55.0,5.72,5.76,3.54,3154
1575,0.51,Very Good,I,SI2,63.3,58.0,5.09,5.02,3.2,995
2614,1.05,Premium,H,VS2,60.5,58.0,6.7,6.63,4.03,4739
13267,0.74,Very Good,G,SI2,63.8,56.0,5.7,5.74,3.65,2423
9986,0.35,Good,I,SI1,63.6,56.0,4.5,4.53,2.87,472
16867,0.57,Ideal,D,VS2,61.8,57.0,5.29,5.32,3.28,1955
963,0.9,Fair,J,VS2,65.0,56.0,6.08,6.04,3.94,2815
4757,0.35,Premium,J,VS1,62.4,58.0,5.67,5.64,3.53,949
9923,1.1,Very Good,F,SI1,60.5,60.0,6.65,6.67,4.03,5667
24974,0.3,Ideal,F,VS2,62.1,53.6,4.28,4.31,2.67,601
22438,0.9,Premium,G,VS1,62.7,58.0,6.15,6.06,3.83,4579
11561,0.8,Ideal,I,VS1,62.6,54.0,5.92,5.96,3.72,2842
23188,0.4,Premium,E,VVS1,61.4,59.0,4.68,4.74,2.89,1333
26067,0.62,Ideal,E,SI1,61.5,57.0,5.44,5.49,3.36,1749
10410,1.54,Ideal,F,VS2,61.0,56.0,7.44,7.49,4.55,17029
9548,0.31,Good,G,VVS1,63.1,56.0,4.33,4.35,2.74,816
16804,0.53,Ideal,G,VVS1,62.1,54.0,5.2,5.23,3.24,1990
8526,0.9,Very Good,G,SI2,62.4,55.0,6.13,6.17,3.84,3539
4195,0.52,Very Good,H,VVS1,63.9,59.0,5.08,5.1,3.25,1664
24894,0.51,Very Good,I,SI1,63.5,60.0,5.03,5.05,3.2,1046
10434,0.21,Very Good,E,VS2,63.2,54.0,3.82,3.78,2.4,386
24288,0.42,Premium,E,SI1,62.7,57.0,4.83,4.77,3.01,992
25409,0.32,Premium,E,IF,60.0,61.0,4.5,4.46,2.69,967
5297,0.51,Ideal,E,VS2,61.9,55.0,5.1,5.14,3.17,1675
23890,0.81,Very Good,F,SI1,61.3,57.0,6.02,6.05,3.7,2858
6930,1.01,Premium,F,SI2,62.6,54.0,6.38,6.34,3.98,4468
20271,0.57,Very Good,E,VS2,62.1,59.0,5.29,5.27,3.28,1807
26595,1.24,Premium,D,SI1,59.3,60.0,7.05,7.01,4.16,6319
3817,0.41,Premium,E,VS2,59.8,60.0,4.83,4.87,2.9,935
26923,0.72,Premium,J,VS1,63.0,56.0,5.72,5.67,3.59,1875
4921,0.41,Premium,G,VS2,,59.0,4.85,4.8,2.93,990
19815,1.01,Premium,G,SI1,62.6,60.0,6.36,6.29,3.96,5006
7154,1.51,Ideal,G,VS1,62.8,56.0,7.29,7.24,4.56,13811
26906,0.7,Very Good,I,VS2,62.2,59.0,5.64,5.71,3.53,1666
4799,1.01,Good,E,VS2,63.8,59.0,6.26,6.22,3.98,5430
19432,0.59,Premium,E,VS2,62.5,56.0,5.4,5.36,3.36,2578
895,0.33,Ideal,G,IF,61.5,56.0,4.46,4.48,2.75,992
17772,0.71,Very Good,D,VS1,62.5,58.0,5.68,5.71,3.56,3333
26029,0.3,Ideal,G,VVS1,61.9,57.0,4.28,4.31,2.66,764
2920,2.01,Ideal,G,SI1,62.1,57.0,8.07,8.09,5.02,18736
11702,1.02,Premium,G,VS1,62.0,59.0,6.45,6.39,3.98,6238
8546,0.32,Ideal,D,SI2,62.8,57.0,4.38,4.35,2.74,612
19836,1.36,Good,F,SI1,57.5,60.0,7.36,7.31,4.22,7197
16682,1.2,Very Good,G,SI2,62.1,56.0,6.79,6.87,4.24,5183
7413,1.51,Very Good,I,VS1,63.0,59.0,7.28,7.3,4.59,9343
5162,0.96,Premium,I,SI2,,62.0,6.48,6.38,3.79,2454
16236,1.14,Ideal,I,SI1,60.8,58.0,6.71,6.74,4.09,5096
8435,1.01,Ideal,G,VS2,61.0,56.0,6.47,6.51,3.96,6734
23868,0.8,Ideal,I,VS2,62.6,54.0,5.93,5.96,3.72,2694
10115,0.71,Good,G,VS1,63.5,55.0,5.64,5.66,3.59,2853
26193,0.54,Ideal,D,SI1,60.7,56.0,5.3,5.27,3.21,1786
135,0.3,Ideal,H,VS1,61.6,55.0,4.27,4.3,2.64,526
26226,1.12,Premium,H,SI1,61.6,59.0,6.63,6.67,4.1,5266
23789,0.5,Premium,E,SI1,62.4,58.0,5.06,5.01,3.14,1155
4348,0.31,Premium,F,SI1,60.5,60.0,4.37,4.39,2.65,516
6451,2.02,Ideal,J,SI2,62.7,56.9,8.03,8.07,5.05,11314
4074,0.7,Premium,F,VS1,60.7,60.0,5.78,5.75,3.5,2792
3335,0.31,Good,F,SI1,63.5,56.0,4.3,4.33,2.74,516
2167,0.71,Very Good,D,VVS2,62.7,59.0,5.64,5.69,3.55,3670
2255,0.41,Very Good,D,VS1,62.3,59.0,4.72,4.79,2.96,1018
22640,0.3,Premium,H,VVS2,60.8,58.0,4.37,4.34,2.65,776
2315,0.39,Good,E,VS1,57.8,58.0,4.86,4.9,2.82,1082
650,1.04,Ideal,E,SI2,61.4,56.0,6.56,6.5,4.01,4892
395,1.18,Very Good,G,VS2,62.7,54.7,6.74,6.77,4.23,8411
26284,0.53,Ideal,D,SI2,60.4,57.0,5.3,5.26,3.19,1412
4886,0.7,Premium,D,SI2,62.1,60.0,5.73,5.71,3.55,2319
25880,0.45,Very Good,G,VVS1,62.2,58.0,4.9,4.97,3.07,1327
11091,1.01,Very Good,I,SI1,61.2,59.0,6.34,6.44,3.92,4243
20947,0.31,Ideal,I,IF,61.3,57.0,4.34,4.4,2.68,652
10093,0.41,Ideal,F,VS2,,57.0,4.78,4.73,2.98,1107
25493,1.31,Premium,F,SI1,62.6,58.0,6.98,7.02,4.38,7625
17912,1.79,Premium,G,SI1,60.5,58.0,7.88,7.83,4.75,14127
